store_number,mgmtintname,ip_address,brand
IBR_SONIC-04812,V10_Management,10.132.139.33/255.255.255.240,Sonic
IBR_SONIC-04813,V10_Management,10.132.139.49/255.255.255.240,Sonic
IBR_SONIC-04815,V10_Management,10.132.139.65/255.255.255.240,Sonic
IBR_SONIC-04817,V10_Management,10.132.139.81/255.255.255.240,Sonic
IBR_SONIC-04818,V10_Management,10.132.139.97/255.255.255.240,Sonic
IBR_SONIC-04819,V10_Management,10.132.139.113/255.255.255.240,Sonic
IBR_SONIC-04824,V10_Management,10.132.139.129/255.255.255.240,Sonic
IBR_SONIC-04825,V10_Management,10.132.139.145/255.255.255.240,Sonic
IBR_SONIC-04826,V10_Management,10.132.139.161/255.255.255.240,Sonic
IBR_SONIC-04829,V10_Management,10.132.139.177/255.255.255.240,Sonic
IBR_SONIC-04831,V10_Management,10.132.139.193/255.255.255.240,Sonic
IBR_SONIC-04834,V10_Management,10.132.139.209/255.255.255.240,Sonic
IBR_SONIC-04836,V10_Management,10.132.139.225/255.255.255.240,Sonic
IBR_SONIC-04841,V10_Management,10.132.139.241/255.255.255.240,Sonic
IBR_SONIC-04843,V10_Management,10.132.140.1/255.255.255.240,Sonic
IBR_SONIC-04852,V10_Management,10.132.140.33/255.255.255.240,Sonic
IBR_SONIC-04853,V10_Management,10.132.140.49/255.255.255.240,Sonic
IBR_SONIC-04854,V10_Management,10.132.140.65/255.255.255.240,Sonic
IBR_SONIC-04858,V10_Management,10.132.140.81/255.255.255.240,Sonic
IBR_SONIC-04859,V10_Management,10.132.140.97/255.255.255.240,Sonic
IBR_SONIC-04861,V10_Management,10.132.140.113/255.255.255.240,Sonic
IBR_SONIC-04862,V10_Management,10.132.140.129/255.255.255.240,Sonic
IBR_SONIC-04864,V10_Management,10.132.140.145/255.255.255.240,Sonic
IBR_SONIC-04867,V10_Management,10.132.140.161/255.255.255.240,Sonic
IBR_SONIC-04869,V10_Management,10.132.140.177/255.255.255.240,Sonic
IBR_SONIC-04871,V10_Management,10.132.140.193/255.255.255.240,Sonic
IBR_SONIC-04872,V10_Management,10.132.140.209/255.255.255.240,Sonic
IBR_SONIC-04873,V10_Management,10.132.140.225/255.255.255.240,Sonic
IBR_SONIC-04874,V10_Management,10.132.140.241/255.255.255.240,Sonic
IBR_SONIC-04876,V10_Management,10.132.141.1/255.255.255.240,Sonic
IBR_SONIC-04877,V10_Management,10.132.141.17/255.255.255.240,Sonic
IBR_SONIC-04879,V10_Management,10.132.141.33/255.255.255.240,Sonic
IBR_SONIC-04880,V10_Management,10.132.141.49/255.255.255.240,Sonic
IBR_SONIC-04881,V10_Management,10.132.141.65/255.255.255.240,Sonic
IBR_SONIC-04884,V10_Management,10.132.141.81/255.255.255.240,Sonic
IBR_SONIC-04886,V10_Management,10.132.141.97/255.255.255.240,Sonic
IBR_SONIC-04887,V10_Management,10.132.141.113/255.255.255.240,Sonic
IBR_SONIC-04890,V10_Management,10.132.141.129/255.255.255.240,Sonic
IBR_SONIC-04891,V10_Management,10.132.141.145/255.255.255.240,Sonic
IBR_SONIC-04893,V10_Management,10.132.141.161/255.255.255.240,Sonic
IBR_SONIC-04894,V10_Management,10.132.141.177/255.255.255.240,Sonic
IBR_SONIC-04895,V10_Management,10.132.141.193/255.255.255.240,Sonic
IBR_SONIC-04896,V10_Management,10.132.141.209/255.255.255.240,Sonic
IBR_SONIC-04897,V10_Management,10.132.141.225/255.255.255.240,Sonic
IBR_SONIC-04899,V10_Management,10.132.141.241/255.255.255.240,Sonic
IBR_SONIC-04900,V10_Management,10.132.142.1/255.255.255.240,Sonic
IBR_SONIC-04901,V10_Management,10.132.142.17/255.255.255.240,Sonic
IBR_SONIC-04902,V10_Management,10.132.142.33/255.255.255.240,Sonic
IBR_SONIC-04904,V10_Management,10.132.142.49/255.255.255.240,Sonic
IBR_SONIC-04905,V10_Management,10.132.142.65/255.255.255.240,Sonic
IBR_SONIC-04906,V10_Management,10.132.142.81/255.255.255.240,Sonic
IBR_SONIC-04907,V10_Management,10.132.142.97/255.255.255.240,Sonic
IBR_SONIC-04908,V10_Management,10.132.142.113/255.255.255.240,Sonic
IBR_SONIC-04909,V10_Management,10.132.142.129/255.255.255.240,Sonic
IBR_SONIC-04910,V10_Management,10.132.142.145/255.255.255.240,Sonic
IBR_SONIC-04916,V10_Management,10.132.142.161/255.255.255.240,Sonic
IBR_SONIC-04918,V10_Management,10.132.142.177/255.255.255.240,Sonic
IBR_SONIC-04920,V10_Management,10.132.142.209/255.255.255.240,Sonic
IBR_SONIC-04921,V10_Management,10.132.142.225/255.255.255.240,Sonic
IBR_SONIC-04922,V10_Management,10.132.142.241/255.255.255.240,Sonic
IBR_SONIC-04923,V10_Management,10.132.143.1/255.255.255.240,Sonic
IBR_SONIC-04924,V10_Management,10.132.143.17/255.255.255.240,Sonic
IBR_SONIC-04925,V10_Management,10.132.143.33/255.255.255.240,Sonic
IBR_SONIC-04926,V10_Management,10.132.143.49/255.255.255.240,Sonic
IBR_SONIC-04927,V10_Management,10.132.143.65/255.255.255.240,Sonic
IBR_SONIC-04929,V10_Management,10.132.143.81/255.255.255.240,Sonic
IBR_SONIC-04930,V10_Management,10.132.220.161/255.255.255.240,Sonic
IBR_SONIC-04933,V10_Management,10.132.143.113/255.255.255.240,Sonic
IBR_SONIC-04934,V10_Management,10.132.143.129/255.255.255.240,Sonic
IBR_SONIC-04935,V10_Management,10.132.143.145/255.255.255.240,Sonic
IBR_SONIC-04936,V10_Management,10.132.143.161/255.255.255.240,Sonic
IBR_SONIC-04941,V10_Management,10.132.143.177/255.255.255.240,Sonic
IBR_SONIC-04944,V10_Management,10.132.143.193/255.255.255.240,Sonic
IBR_SONIC-04945,V10_Management,10.132.143.209/255.255.255.240,Sonic
IBR_SONIC-04946,V10_Management,10.132.143.225/255.255.255.240,Sonic
IBR_SONIC-04948,V10_Management,10.132.223.33/255.255.255.240,Sonic
IBR_SONIC-04951,V10_Management,10.132.144.17/255.255.255.240,Sonic
IBR_SONIC-04952,V10_Management,10.132.144.33/255.255.255.240,Sonic
IBR_SONIC-04954,V10_Management,10.132.144.49/255.255.255.240,Sonic
IBR_SONIC-04955,V10_Management,10.132.144.65/255.255.255.240,Sonic
IBR_SONIC-04960,V10_Management,10.132.144.81/255.255.255.240,Sonic
IBR_SONIC-04961,V10_Management,10.132.144.97/255.255.255.240,Sonic
IBR_SONIC-04962,V10_Management,10.132.144.113/255.255.255.240,Sonic
IBR_SONIC-04963,V10_Management,10.132.144.129/255.255.255.240,Sonic
IBR_SONIC-04964,V10_Management,10.132.144.145/255.255.255.240,Sonic
IBR_SONIC-04965,V10_Management,10.132.144.161/255.255.255.240,Sonic
IBR_SONIC-04966,V10_Management,10.132.144.177/255.255.255.240,Sonic
IBR_SONIC-04967,V10_Management,10.132.144.193/255.255.255.240,Sonic
IBR_SONIC-04970,V10_Management,10.132.144.225/255.255.255.240,Sonic
IBR_SONIC-04972,V10_Management,10.132.145.1/255.255.255.240,Sonic
IBR_SONIC-04973,V10_Management,10.132.145.17/255.255.255.240,Sonic
IBR_SONIC-04975,V10_Management,10.132.145.33/255.255.255.240,Sonic
IBR_SONIC-04976,V10_Management,10.132.145.49/255.255.255.240,Sonic
IBR_SONIC-04978,V10_Management,10.132.145.65/255.255.255.240,Sonic
IBR_SONIC-04979,V10_Management,10.132.145.81/255.255.255.240,Sonic
IBR_SONIC-04980,V10_Management,10.132.145.97/255.255.255.240,Sonic
IBR_SONIC-04981,V10_Management,10.132.145.113/255.255.255.240,Sonic
IBR_SONIC-04982,V10_Management,10.132.145.129/255.255.255.240,Sonic
IBR_SONIC-04983,V10_Management,10.132.145.145/255.255.255.240,Sonic
IBR_SONIC-04985,V10_Management,10.132.145.161/255.255.255.240,Sonic
IBR_SONIC-04987,V10_Management,10.132.145.193/255.255.255.240,Sonic
IBR_SONIC-04989,V10_Management,10.132.145.209/255.255.255.240,Sonic
IBR_SONIC-04993,V10_Management,10.132.145.241/255.255.255.240,Sonic
IBR_SONIC-04994,V10_Management,10.132.146.1/255.255.255.240,Sonic
IBR_SONIC-04995,V10_Management,10.132.146.17/255.255.255.240,Sonic
IBR_SONIC-04997,V10_Management,10.132.146.33/255.255.255.240,Sonic
IBR_SONIC-05003,V10_Management,10.132.146.49/255.255.255.240,Sonic
IBR_SONIC-05007,V10_Management,10.132.146.65/255.255.255.240,Sonic
IBR_SONIC-05009,V10_Management,10.132.146.81/255.255.255.240,Sonic
IBR_SONIC-05010,V10_Management,10.132.146.97/255.255.255.240,Sonic
IBR_SONIC-05011,V10_Management,10.132.146.113/255.255.255.240,Sonic
IBR_SONIC-05012,V10_Management,10.132.146.129/255.255.255.240,Sonic
IBR_SONIC-05016,V10_Management,10.132.146.145/255.255.255.240,Sonic
IBR_SONIC-05017,V10_Management,10.132.146.161/255.255.255.240,Sonic
IBR_SONIC-05020,V10_Management,10.132.146.177/255.255.255.240,Sonic
IBR_SONIC-05021,V10_Management,10.132.146.193/255.255.255.240,Sonic
IBR_SONIC-05023,V10_Management,10.132.146.209/255.255.255.240,Sonic
IBR_SONIC-05024,V10_Management,10.132.146.225/255.255.255.240,Sonic
IBR_SONIC-05025,V10_Management,10.132.146.241/255.255.255.240,Sonic
IBR_SONIC-05028,V10_Management,10.132.147.1/255.255.255.240,Sonic
IBR_SONIC-05029,V10_Management,10.132.147.17/255.255.255.240,Sonic
IBR_SONIC-05030,V10_Management,10.132.147.33/255.255.255.240,Sonic
IBR_SONIC-05032,V10_Management,10.132.147.49/255.255.255.240,Sonic
IBR_SONIC-05034,V10_Management,10.132.147.65/255.255.255.240,Sonic
IBR_SONIC-05036,V10_Management,10.132.147.81/255.255.255.240,Sonic
IBR_SONIC-05037,V10_Management,10.132.147.97/255.255.255.240,Sonic
IBR_SONIC-05038,V10_Management,10.132.147.113/255.255.255.240,Sonic
IBR_SONIC-05043,V10_Management,10.132.147.129/255.255.255.240,Sonic
IBR_SONIC-05046,V10_Management,10.132.147.145/255.255.255.240,Sonic
IBR_SONIC-05047,V10_Management,10.132.147.161/255.255.255.240,Sonic
IBR_SONIC-05048,V10_Management,10.132.147.177/255.255.255.240,Sonic
IBR_SONIC-05049,V10_Management,10.132.147.193/255.255.255.240,Sonic
IBR_SONIC-05050,V10_Management,10.132.147.209/255.255.255.240,Sonic
IBR_SONIC-05052,V10_Management,10.132.147.225/255.255.255.240,Sonic
IBR_SONIC-05054,V10_Management,10.132.147.241/255.255.255.240,Sonic
IBR_SONIC-05055,V10_Management,10.132.148.1/255.255.255.240,Sonic
IBR_SONIC-05057,V10_Management,10.132.148.17/255.255.255.240,Sonic
IBR_SONIC-05058,V10_Management,10.132.148.33/255.255.255.240,Sonic
IBR_SONIC-05060,V10_Management,10.132.148.49/255.255.255.240,Sonic
IBR_SONIC-05061,V10_Management,10.132.148.65/255.255.255.240,Sonic
IBR_SONIC-05062,V10_Management,10.132.148.81/255.255.255.240,Sonic
IBR_SONIC-05063,V10_Management,10.132.148.97/255.255.255.240,Sonic
IBR_SONIC-05064,V10_Management,10.132.148.113/255.255.255.240,Sonic
IBR_SONIC-05065,V10_Management,10.132.148.129/255.255.255.240,Sonic
IBR_SONIC-05066,V10_Management,10.132.148.145/255.255.255.240,Sonic
IBR_SONIC-05069,V10_Management,10.132.148.161/255.255.255.240,Sonic
IBR_SONIC-05070,V10_Management,10.132.148.177/255.255.255.240,Sonic
IBR_SONIC-05071,V10_Management,10.132.148.193/255.255.255.240,Sonic
IBR_SONIC-05072,V10_Management,10.132.148.209/255.255.255.240,Sonic
IBR_SONIC-05074,V10_Management,10.132.148.225/255.255.255.240,Sonic
IBR_SONIC-05078,V10_Management,10.132.148.241/255.255.255.240,Sonic
IBR_SONIC-05080,V10_Management,10.132.149.17/255.255.255.240,Sonic
IBR_SONIC-05082,V10_Management,10.132.149.33/255.255.255.240,Sonic
IBR_SONIC-05085,V10_Management,10.132.149.49/255.255.255.240,Sonic
IBR_SONIC-05086,V10_Management,10.132.149.65/255.255.255.240,Sonic
IBR_SONIC-05090,V10_Management,10.132.149.81/255.255.255.240,Sonic
IBR_SONIC-05091,V10_Management,10.132.149.97/255.255.255.240,Sonic
IBR_SONIC-05092,V10_Management,10.132.149.113/255.255.255.240,Sonic
IBR_SONIC-05093,V10_Management,10.132.149.129/255.255.255.240,Sonic
IBR_SONIC-05095,V10_Management,10.132.149.145/255.255.255.240,Sonic
IBR_SONIC-05096,V10_Management,10.132.149.161/255.255.255.240,Sonic
IBR_SONIC-05102,V10_Management,10.132.149.193/255.255.255.240,Sonic
IBR_SONIC-05105,V10_Management,10.132.149.209/255.255.255.240,Sonic
IBR_SONIC-05106,V10_Management,10.132.149.225/255.255.255.240,Sonic
IBR_SONIC-05110,V10_Management,10.132.150.1/255.255.255.240,Sonic
IBR_SONIC-05111,V10_Management,10.132.150.17/255.255.255.240,Sonic
IBR_SONIC-05112,V10_Management,10.132.150.33/255.255.255.240,Sonic
IBR_SONIC-05114,V10_Management,10.132.150.65/255.255.255.240,Sonic
IBR_SONIC-05115,V10_Management,10.132.150.81/255.255.255.240,Sonic
IBR_SONIC-05116,V10_Management,10.132.150.97/255.255.255.240,Sonic
IBR_SONIC-05117,V10_Management,10.132.150.113/255.255.255.240,Sonic
IBR_SONIC-05119,V10_Management,10.132.150.129/255.255.255.240,Sonic
IBR_SONIC-05120,V10_Management,10.132.150.145/255.255.255.240,Sonic
IBR_SONIC-05122,V10_Management,10.132.226.33/255.255.255.240,Sonic
IBR_SONIC-05124,V10_Management,10.132.150.161/255.255.255.240,Sonic
IBR_SONIC-05126,V10_Management,10.132.150.177/255.255.255.240,Sonic
IBR_SONIC-05127,V10_Management,10.132.150.193/255.255.255.240,Sonic
IBR_SONIC-05128,V10_Management,10.132.150.209/255.255.255.240,Sonic
IBR_SONIC-05130,V10_Management,10.132.150.225/255.255.255.240,Sonic
IBR_SONIC-05132,V10_Management,10.132.150.241/255.255.255.240,Sonic
IBR_SONIC-05133,V10_Management,10.132.151.1/255.255.255.240,Sonic
IBR_SONIC-05134,V10_Management,10.132.151.17/255.255.255.240,Sonic
IBR_SONIC-05135,V10_Management,10.132.151.33/255.255.255.240,Sonic
IBR_SONIC-05137,V10_Management,10.132.151.49/255.255.255.240,Sonic
IBR_SONIC-05138,V10_Management,10.132.151.65/255.255.255.240,Sonic
IBR_SONIC-05139,V10_Management,10.132.151.81/255.255.255.240,Sonic
IBR_SONIC-05141,V10_Management,10.132.151.97/255.255.255.240,Sonic
IBR_SONIC-05143,V10_Management,10.132.151.129/255.255.255.240,Sonic
IBR_SONIC-05145,V10_Management,10.132.151.145/255.255.255.240,Sonic
IBR_SONIC-05146,V10_Management,10.132.151.161/255.255.255.240,Sonic
IBR_SONIC-05147,V10_Management,10.132.151.177/255.255.255.240,Sonic
IBR_SONIC-05149,V10_Management,10.132.151.193/255.255.255.240,Sonic
IBR_SONIC-05150,V10_Management,10.132.151.209/255.255.255.240,Sonic
IBR_SONIC-05151,V10_Management,10.132.151.225/255.255.255.240,Sonic
IBR_SONIC-05152,V10_Management,10.132.151.241/255.255.255.240,Sonic
IBR_SONIC-05153,V10_Management,10.132.152.1/255.255.255.240,Sonic
IBR_SONIC-05156,V10_Management,10.132.152.33/255.255.255.240,Sonic
IBR_SONIC-05157,V10_Management,10.132.152.49/255.255.255.240,Sonic
IBR_SONIC-05158,V10_Management,10.132.152.65/255.255.255.240,Sonic
IBR_SONIC-05159,V10_Management,10.132.152.81/255.255.255.240,Sonic
IBR_SONIC-05160,V10_Management,10.132.152.97/255.255.255.240,Sonic
IBR_SONIC-05161,V10_Management,10.132.152.113/255.255.255.240,Sonic
IBR_SONIC-05162,V10_Management,10.132.152.129/255.255.255.240,Sonic
IBR_SONIC-05163,V10_Management,10.132.152.145/255.255.255.240,Sonic
IBR_SONIC-05166,V10_Management,10.132.152.161/255.255.255.240,Sonic
IBR_SONIC-05169,V10_Management,10.132.152.177/255.255.255.240,Sonic
IBR_SONIC-05172,V10_Management,10.132.152.193/255.255.255.240,Sonic
IBR_SONIC-05173,V10_Management,10.132.152.209/255.255.255.240,Sonic
IBR_SONIC-05174,V10_Management,10.132.152.225/255.255.255.240,Sonic
IBR_SONIC-05175,V10_Management,10.132.152.241/255.255.255.240,Sonic
IBR_SONIC-05176,V10_Management,10.132.153.1/255.255.255.240,Sonic
IBR_SONIC-05180,V10_Management,10.132.153.17/255.255.255.240,Sonic
IBR_SONIC-05183,V10_Management,10.132.153.33/255.255.255.240,Sonic
IBR_SONIC-05184,V10_Management,10.132.153.49/255.255.255.240,Sonic
IBR_SONIC-05187,V10_Management,10.132.153.81/255.255.255.240,Sonic
IBR_SONIC-05188,V10_Management,10.132.153.97/255.255.255.240,Sonic
IBR_SONIC-05190,V10_Management,10.132.153.113/255.255.255.240,Sonic
IBR_SONIC-05191,V10_Management,10.132.153.129/255.255.255.240,Sonic
IBR_SONIC-05192,V10_Management,10.132.153.145/255.255.255.240,Sonic
IBR_SONIC-05193,V10_Management,10.132.153.161/255.255.255.240,Sonic
IBR_SONIC-05194,V10_Management,10.132.153.177/255.255.255.240,Sonic
IBR_SONIC-05195,V10_Management,10.132.153.193/255.255.255.240,Sonic
IBR_SONIC-05196,V10_Management,10.132.153.209/255.255.255.240,Sonic
IBR_SONIC-05197,V10_Management,10.132.153.225/255.255.255.240,Sonic
IBR_SONIC-05198,V10_Management,10.132.153.241/255.255.255.240,Sonic
IBR_SONIC-05199,V10_Management,10.132.154.1/255.255.255.240,Sonic
IBR_SONIC-05200,V10_Management,10.132.154.17/255.255.255.240,Sonic
IBR_SONIC-05202,V10_Management,10.132.154.33/255.255.255.240,Sonic
IBR_SONIC-05203,V10_Management,10.132.154.49/255.255.255.240,Sonic
IBR_SONIC-05205,V10_Management,10.132.154.65/255.255.255.240,Sonic
IBR_SONIC-05206,V10_Management,10.132.154.81/255.255.255.240,Sonic
IBR_SONIC-05208,V10_Management,10.132.154.97/255.255.255.240,Sonic
IBR_SONIC-05210,V10_Management,10.132.154.113/255.255.255.240,Sonic
IBR_SONIC-05211,V10_Management,10.132.154.129/255.255.255.240,Sonic
IBR_SONIC-05212,V10_Management,10.132.154.145/255.255.255.240,Sonic
IBR_SONIC-05213,V10_Management,10.132.154.161/255.255.255.240,Sonic
IBR_SONIC-05214,V10_Management,10.132.154.177/255.255.255.240,Sonic
IBR_SONIC-05215,V10_Management,10.132.154.193/255.255.255.240,Sonic
IBR_SONIC-05219,V10_Management,10.132.154.209/255.255.255.240,Sonic
IBR_SONIC-05220,V10_Management,10.132.154.225/255.255.255.240,Sonic
IBR_SONIC-05221,V10_Management,10.132.154.241/255.255.255.240,Sonic
IBR_SONIC-05222,V10_Management,10.132.155.1/255.255.255.240,Sonic
IBR_SONIC-05224,V10_Management,10.132.155.17/255.255.255.240,Sonic
IBR_SONIC-05228,V10_Management,10.132.155.49/255.255.255.240,Sonic
IBR_SONIC-05229,V10_Management,10.132.155.65/255.255.255.240,Sonic
IBR_SONIC-05232,V10_Management,10.132.155.81/255.255.255.240,Sonic
IBR_SONIC-05233,V10_Management,10.132.155.97/255.255.255.240,Sonic
IBR_SONIC-05234,V10_Management,10.132.226.1/255.255.255.240,Sonic
IBR_SONIC-05235,V10_Management,10.132.155.113/255.255.255.240,Sonic
IBR_SONIC-05236,V10_Management,10.132.155.129/255.255.255.240,Sonic
IBR_SONIC-05241,V10_Management,10.132.155.145/255.255.255.240,Sonic
IBR_SONIC-05244,V10_Management,10.132.155.161/255.255.255.240,Sonic
IBR_SONIC-05247,V10_Management,10.132.155.193/255.255.255.240,Sonic
IBR_SONIC-05248,V10_Management,10.132.155.209/255.255.255.240,Sonic
IBR_SONIC-05250,V10_Management,10.132.155.225/255.255.255.240,Sonic
IBR_SONIC-05251,V10_Management,10.132.155.241/255.255.255.240,Sonic
IBR_SONIC-05252,V10_Management,10.132.156.1/255.255.255.240,Sonic
IBR_SONIC-05255,V10_Management,10.132.156.33/255.255.255.240,Sonic
IBR_SONIC-05256,V10_Management,10.132.156.49/255.255.255.240,Sonic
IBR_SONIC-05257,V10_Management,10.132.156.65/255.255.255.240,Sonic
IBR_SONIC-05259,V10_Management,10.132.156.97/255.255.255.240,Sonic
IBR_SONIC-05260,V10_Management,10.132.156.113/255.255.255.240,Sonic
IBR_SONIC-05261,V10_Management,10.132.156.129/255.255.255.240,Sonic
IBR_SONIC-05262,V10_Management,10.132.156.145/255.255.255.240,Sonic
IBR_SONIC-05263,V10_Management,10.132.156.161/255.255.255.240,Sonic
IBR_SONIC-05264,V10_Management,10.132.156.177/255.255.255.240,Sonic
IBR_SONIC-05265,V10_Management,10.132.156.193/255.255.255.240,Sonic
IBR_SONIC-05267,V10_Management,10.132.156.209/255.255.255.240,Sonic
IBR_SONIC-05268,V10_Management,10.132.156.225/255.255.255.240,Sonic
IBR_SONIC-05271,V10_Management,10.132.157.1/255.255.255.240,Sonic
IBR_SONIC-05272,V10_Management,10.132.157.17/255.255.255.240,Sonic
IBR_SONIC-05274,V10_Management,10.132.157.33/255.255.255.240,Sonic
IBR_SONIC-05277,V10_Management,10.132.157.65/255.255.255.240,Sonic
IBR_SONIC-05278,V10_Management,10.132.157.81/255.255.255.240,Sonic
IBR_SONIC-05279,V10_Management,10.132.157.97/255.255.255.240,Sonic
IBR_SONIC-05282,V10_Management,10.132.157.113/255.255.255.240,Sonic
IBR_SONIC-05283,V10_Management,10.132.157.129/255.255.255.240,Sonic
IBR_SONIC-05285,V10_Management,10.132.157.145/255.255.255.240,Sonic
IBR_SONIC-05286,V10_Management,10.132.157.161/255.255.255.240,Sonic
IBR_SONIC-05287,V10_Management,10.132.157.177/255.255.255.240,Sonic
IBR_SONIC-05288,V10_Management,10.132.157.193/255.255.255.240,Sonic
IBR_SONIC-05289,V10_Management,10.132.157.209/255.255.255.240,Sonic
IBR_SONIC-05290,V10_Management,10.132.157.225/255.255.255.240,Sonic
IBR_SONIC-05291,V10_Management,10.132.157.241/255.255.255.240,Sonic
IBR_SONIC-05292,V10_Management,10.132.158.1/255.255.255.240,Sonic
IBR_SONIC-05297,V10_Management,10.132.158.33/255.255.255.240,Sonic
IBR_SONIC-05298,V10_Management,10.132.158.49/255.255.255.240,Sonic
IBR_SONIC-05302,V10_Management,10.132.158.65/255.255.255.240,Sonic
IBR_SONIC-05304,V10_Management,10.132.158.81/255.255.255.240,Sonic
IBR_SONIC-05308,V10_Management,10.132.158.97/255.255.255.240,Sonic
IBR_SONIC-05309,V10_Management,10.132.158.113/255.255.255.240,Sonic
IBR_SONIC-05312,V10_Management,10.132.158.145/255.255.255.240,Sonic
IBR_SONIC-05313,V10_Management,10.132.158.161/255.255.255.240,Sonic
IBR_SONIC-05316,V10_Management,10.132.158.177/255.255.255.240,Sonic
IBR_SONIC-05317,V10_Management,10.132.158.193/255.255.255.240,Sonic
IBR_SONIC-05319,V10_Management,10.132.158.209/255.255.255.240,Sonic
IBR_SONIC-05321,V10_Management,10.132.158.225/255.255.255.240,Sonic
IBR_SONIC-05323,V10_Management,10.132.158.241/255.255.255.240,Sonic
IBR_SONIC-05324,V10_Management,10.132.159.1/255.255.255.240,Sonic
IBR_SONIC-05325,V10_Management,10.132.159.17/255.255.255.240,Sonic
IBR_SONIC-05326,V10_Management,10.132.159.33/255.255.255.240,Sonic
IBR_SONIC-05328,V10_Management,10.132.159.49/255.255.255.240,Sonic
IBR_SONIC-05329,V10_Management,10.132.159.65/255.255.255.240,Sonic
IBR_SONIC-05330,V10_Management,10.132.159.81/255.255.255.240,Sonic
IBR_SONIC-05331,V10_Management,10.132.159.97/255.255.255.240,Sonic
IBR_SONIC-05333,V10_Management,10.132.159.113/255.255.255.240,Sonic
IBR_SONIC-05334,V10_Management,10.132.159.129/255.255.255.240,Sonic
IBR_SONIC-05335,V10_Management,10.132.159.145/255.255.255.240,Sonic
IBR_SONIC-05339,V10_Management,10.132.159.161/255.255.255.240,Sonic
IBR_SONIC-05340,V10_Management,10.132.159.177/255.255.255.240,Sonic
IBR_SONIC-05343,V10_Management,10.132.159.193/255.255.255.240,Sonic
IBR_SONIC-05345,V10_Management,10.132.159.209/255.255.255.240,Sonic
IBR_SONIC-05346,V10_Management,10.132.159.225/255.255.255.240,Sonic
IBR_SONIC-05347,V10_Management,10.132.159.241/255.255.255.240,Sonic
IBR_SONIC-05348,V10_Management,10.132.160.1/255.255.255.240,Sonic
IBR_SONIC-05349,V10_Management,10.132.160.17/255.255.255.240,Sonic
IBR_SONIC-05351,V10_Management,10.132.160.33/255.255.255.240,Sonic
IBR_SONIC-05352,V10_Management,10.132.160.49/255.255.255.240,Sonic
IBR_SONIC-05353,V10_Management,10.132.160.65/255.255.255.240,Sonic
IBR_SONIC-05354,V10_Management,10.132.160.81/255.255.255.240,Sonic
IBR_SONIC-05355,V10_Management,10.132.160.97/255.255.255.240,Sonic
IBR_SONIC-05356,V10_Management,10.132.160.113/255.255.255.240,Sonic
IBR_SONIC-05357,V10_Management,10.132.160.129/255.255.255.240,Sonic
IBR_SONIC-05359,V10_Management,10.132.160.145/255.255.255.240,Sonic
IBR_SONIC-05360,V10_Management,10.132.160.161/255.255.255.240,Sonic
IBR_SONIC-05362,V10_Management,10.132.160.177/255.255.255.240,Sonic
IBR_SONIC-05363,V10_Management,10.132.160.193/255.255.255.240,Sonic
IBR_SONIC-05364,V10_Management,10.132.160.209/255.255.255.240,Sonic
IBR_SONIC-05365,V10_Management,10.132.160.225/255.255.255.240,Sonic
IBR_SONIC-05367,V10_Management,10.132.160.241/255.255.255.240,Sonic
IBR_SONIC-05369,V10_Management,10.132.161.1/255.255.255.240,Sonic
IBR_SONIC-05371,V10_Management,10.132.161.17/255.255.255.240,Sonic
IBR_SONIC-05373,V10_Management,10.132.161.33/255.255.255.240,Sonic
IBR_SONIC-05374,V10_Management,10.132.161.49/255.255.255.240,Sonic
IBR_SONIC-05376,V10_Management,10.132.161.65/255.255.255.240,Sonic
IBR_SONIC-05377,V10_Management,10.132.161.81/255.255.255.240,Sonic
IBR_SONIC-05378,V10_Management,10.132.161.97/255.255.255.240,Sonic
IBR_SONIC-05379,V10_Management,10.132.161.113/255.255.255.240,Sonic
IBR_SONIC-05382,V10_Management,10.132.161.129/255.255.255.240,Sonic
IBR_SONIC-05383,V10_Management,10.132.161.145/255.255.255.240,Sonic
IBR_SONIC-05384,V10_Management,10.132.161.161/255.255.255.240,Sonic
IBR_SONIC-05385,V10_Management,10.132.161.177/255.255.255.240,Sonic
IBR_SONIC-05387,V10_Management,10.132.161.193/255.255.255.240,Sonic
IBR_SONIC-05388,V10_Management,10.132.161.209/255.255.255.240,Sonic
IBR_SONIC-05391,V10_Management,10.132.161.241/255.255.255.240,Sonic
IBR_SONIC-05392,V10_Management,10.132.162.1/255.255.255.240,Sonic
IBR_SONIC-05395,V10_Management,10.132.162.17/255.255.255.240,Sonic
IBR_SONIC-05396,V10_Management,10.132.162.33/255.255.255.240,Sonic
IBR_SONIC-05397,V10_Management,10.132.162.49/255.255.255.240,Sonic
IBR_SONIC-05398,V10_Management,10.132.162.65/255.255.255.240,Sonic
IBR_SONIC-05399,V10_Management,10.132.162.81/255.255.255.240,Sonic
IBR_SONIC-05402,V10_Management,10.132.162.97/255.255.255.240,Sonic
IBR_SONIC-05403,V10_Management,10.132.162.113/255.255.255.240,Sonic
IBR_SONIC-05404,V10_Management,10.132.162.129/255.255.255.240,Sonic
IBR_SONIC-05405,V10_Management,10.132.162.145/255.255.255.240,Sonic
IBR_SONIC-05406,V10_Management,10.132.162.161/255.255.255.240,Sonic
IBR_SONIC-05408,V10_Management,10.132.162.177/255.255.255.240,Sonic
IBR_SONIC-05411,V10_Management,10.132.162.193/255.255.255.240,Sonic
